OrdNo,equipment_description,Carrier_Name,Created_Date,Route,LTDeliv
VE608115162022,TRAILER_CONTAINER20,SKB,2022-08-23,JABODETABEK-JAWA BARAT,0
VE606271832022,TRAILER_CONTAINER20,PJM,2022-08-01,JABODETABEK-JAWA BARAT,0
VE607975332022,TRAILER_CONTAINER20,PJM,2022-08-22,JABODETABEK-JAWA BARAT,0
VE607311982022,TRAILER_CONTAINER20,PJM,2022-08-12,JABODETABEK-JAWA BARAT,0
VE607311962022,TRAILER_CONTAINER20,PJM,2022-08-12,JABODETABEK-JAWA BARAT,0
VE608241032022,TRAILER_CONTAINER40,ACS,2022-08-24,JABODETABEK-JAWA BARAT,0
VE611358672022,TRAILER_CONTAINER40,SKB,2022-09-30,JABODETABEK-JAWA BARAT,0
VE607856662022,TRAILER_CONTAINER20,KTN,2022-08-19,JABODETABEK-JAWA BARAT,0
VE607131562022,TRAILER_CONTAINER40,SKB,2022-08-10,JABODETABEK-JAWA BARAT,0
VE610450982022,TRAILER_CONTAINER20,SKB,2022-09-20,JABODETABEK-JAWA BARAT,0
VE610451032022,TRAILER_CONTAINER20,SKB,2022-09-20,JABODETABEK-JAWA BARAT,0
VE610451012022,TRAILER_CONTAINER20,SKB,2022-09-20,JABODETABEK-JAWA BARAT,0
VE607482182022,TRAILER_CONTAINER40,SKB,2022-08-16,JABODETABEK-JAWA BARAT,0
VE608445792022,TRAILER_CONTAINER20,JI,2022-08-26,JABODETABEK-JAWA BARAT,0
VE608445772022,TRAILER_CONTAINER20,JI,2022-08-26,JABODETABEK-JAWA BARAT,0
VE608445762022,TRAILER_CONTAINER20,JI,2022-08-26,JABODETABEK-JAWA BARAT,0
VE607970992022,TRAILER_CONTAINER20,FTJ,2022-08-22,JABODETABEK-JAWA BARAT,0
VE611357192022,TRAILER_CONTAINER40,SKB,2022-09-30,JABODETABEK-JAWA BARAT,0
VE611358442022,TRAILER_CONTAINER20,SKB,2022-09-30,JABODETABEK-JAWA BARAT,0
VE611357152022,TRAILER_CONTAINER20,SKB,2022-09-30,JABODETABEK-JAWA BARAT,0
VE611556992022,TRAILER_CONTAINER40,SKB,2022-10-04,JABODETABEK-JAWA BARAT,1
VE612714452022,TRAILER_CONTAINER20,SKB,2022-10-19,JABODETABEK-JAWA BARAT,1
VE607750082022,TRAILER_CONTAINER20,AHJ,2022-08-18,JABODETABEK-JAWA BARAT,3
VE607750112022,TRAILER_CONTAINER20,AHJ,2022-08-18,JABODETABEK-JAWA BARAT,3
VE607749932022,TRAILER_CONTAINER20,AHJ,2022-08-18,JABODETABEK-JAWA BARAT,3
VE607749952022,TRAILER_CONTAINER20,AHJ,2022-08-18,JABODETABEK-JAWA BARAT,3
VE607750192022,TRAILER_CONTAINER20,AHJ,2022-08-18,JABODETABEK-JAWA BARAT,3
VE607750032022,TRAILER_CONTAINER20,AHJ,2022-08-18,JABODETABEK-JAWA BARAT,3
VE607750132022,TRAILER_CONTAINER20,AHJ,2022-08-18,JABODETABEK-JAWA BARAT,3
VE608900002022,TRAILER_CONTAINER20,JI,2022-09-01,JABODETABEK-JAWA BARAT,0
VE609124622022,TRAILER_CONTAINER20,ACS,2022-09-05,JABODETABEK-JAWA BARAT,0
VE609124612022,TRAILER_CONTAINER20,ACS,2022-09-05,JABODETABEK-JAWA BARAT,0
VE611557092022,TRAILER_CONTAINER20,JI,2022-10-04,JABODETABEK-JAWA BARAT,1
VE609532002022,TRAILER_CONTAINER20,JI,2022-09-08,JABODETABEK-JAWA BARAT,0
VE607482202022,TRAILER_CONTAINER40,SKB,2022-08-16,JABODETABEK-JAWA BARAT,0
VE611557002022,TRAILER_CONTAINER40,SKB,2022-10-04,JABODETABEK-JAWA BARAT,1
VE607318922022,TRAILER_CONTAINER20,ACS,2022-08-12,JABODETABEK-JAWA BARAT,0
VE607318962022,TRAILER_CONTAINER20,ACS,2022-08-12,JABODETABEK-JAWA BARAT,0
VE607430012022,TRAILER_CONTAINER20,KTN,2022-08-15,JABODETABEK-JAWA BARAT,0
VE607430142022,TRAILER_CONTAINER20,KTN,2022-08-15,JABODETABEK-JAWA BARAT,0
VE608444742022,TRAILER_CONTAINER20,KTN,2022-08-26,JABODETABEK-JAWA BARAT,0
VE607754032022,TRAILER_CONTAINER20,KTN,2022-08-18,JABODETABEK-JAWA BARAT,10
VE607755112022,TRAILER_CONTAINER40,KTN,2022-08-18,JABODETABEK-JAWA BARAT,10
VE607755082022,TRAILER_CONTAINER40,KTN,2022-08-18,JABODETABEK-JAWA BARAT,10
VE611050702022,TRAILER_CONTAINER40,PJM,2022-09-27,JABODETABEK-JAWA BARAT,0
VE611671502022,TRAILER_CONTAINER40,SKB,2022-10-05,JABODETABEK-JAWA BARAT,0
VE609163742022,TRAILER_CONTAINER20,JI,2022-09-05,JABODETABEK-JAWA BARAT,0
VE611988712022,TRAILER_CONTAINER20,JI,2022-10-10,JABODETABEK-JAWA BARAT,0
VE612392192022,TRAILER_CONTAINER20,JI,2022-10-14,JABODETABEK-JAWA BARAT,0
VE612498762022,TRAILER_CONTAINER20,KTN,2022-10-17,JABODETABEK-JAWA BARAT,1
VE611050732022,TRAILER_CONTAINER20,PJM,2022-09-27,JABODETABEK-JAWA BARAT,0
VE611050722022,TRAILER_CONTAINER20,PJM,2022-09-27,JABODETABEK-JAWA BARAT,0
VE611050712022,TRAILER_CONTAINER40,PJM,2022-09-27,JABODETABEK-JAWA BARAT,0
VE612380922022,TRAILER_CONTAINER40,KTN,2022-10-14,JABODETABEK-JAWA BARAT,4
VE612185322022,TRAILER_CONTAINER20,KTN,2022-10-12,JABODETABEK-JAWA BARAT,5
VE611557462022,TRAILER_CONTAINER40,KTN,2022-10-04,JABODETABEK-JAWA BARAT,0
VE608552692022,TRAILER_CONTAINER40,PTL,2022-08-29,JABODETABEK-JAWA BARAT,0
VE608543052022,TRAILER_CONTAINER40,PTL,2022-08-29,JABODETABEK-JAWA BARAT,0
VE611557022022,TRAILER_CONTAINER40,SKB,2022-10-04,JABODETABEK-JAWA BARAT,1
VE611557012022,TRAILER_CONTAINER40,SKB,2022-10-04,JABODETABEK-JAWA BARAT,1
VE610441222022,TRAILER_CONTAINER20,FTJ,2022-09-20,JABODETABEK-JAWA BARAT,0
VE610959242022,TRAILER_CONTAINER20,KTN,2022-09-26,JABODETABEK-JAWA BARAT,0
VE610959202022,TRAILER_CONTAINER20,KTN,2022-09-26,JABODETABEK-JAWA BARAT,0
VE611059272022,TRAILER_CONTAINER20,FTJ,2022-09-27,JABODETABEK-JAWA BARAT,0
VE610441322022,TRAILER_CONTAINER20,FTJ,2022-09-20,JABODETABEK-JAWA BARAT,0
VE612185352022,TRAILER_CONTAINER20,JI,2022-10-12,JABODETABEK-JAWA BARAT,1
VE611988582022,TRAILER_CONTAINER20,JI,2022-10-10,JABODETABEK-JAWA BARAT,2
VE611557042022,TRAILER_CONTAINER20,JI,2022-10-04,JABODETABEK-JAWA BARAT,0
VE612695172022,TRAILER_CONTAINER20,JI,2022-10-19,JABODETABEK-JAWA BARAT,0
VE611082512022,TRAILER_CONTAINER40,SKB,2022-09-27,JABODETABEK-JAWA BARAT,0
VE611557072022,TRAILER_CONTAINER20,JI,2022-10-04,JABODETABEK-JAWA BARAT,0
VE611557082022,TRAILER_CONTAINER20,JI,2022-10-04,JABODETABEK-JAWA BARAT,0
VE612595122022,TRAILER_CONTAINER20,PJM,2022-10-18,JABODETABEK-JAWA BARAT,3
VE612391742022,TRAILER_CONTAINER40,SKB,2022-10-14,JABODETABEK-JAWA BARAT,3
VE612498772022,TRAILER_CONTAINER40,SKB,2022-10-17,JABODETABEK-JAWA BARAT,1
VE612391452022,TRAILER_CONTAINER40,SKB,2022-10-14,JABODETABEK-JAWA BARAT,3
VE612392392022,TRAILER_CONTAINER40,SKB,2022-10-14,JABODETABEK-JAWA BARAT,4
VE612498752022,TRAILER_CONTAINER40,SKB,2022-10-17,JABODETABEK-JAWA BARAT,0
VE612695162022,TRAILER_CONTAINER40,PJM,2022-10-19,JABODETABEK-JAWA BARAT,2
VE612073092022,TRAILER_CONTAINER20,JI,2022-10-11,JABODETABEK-JAWA BARAT,1
VE612073102022,TRAILER_CONTAINER20,JI,2022-10-11,JABODETABEK-JAWA BARAT,1
VE612073112022,TRAILER_CONTAINER20,JI,2022-10-11,JABODETABEK-JAWA BARAT,1
VE612595112022,TRAILER_CONTAINER20,PJM,2022-10-18,JABODETABEK-JAWA BARAT,3
VE612695152022,TRAILER_CONTAINER40,PJM,2022-10-19,JABODETABEK-JAWA BARAT,2
VE606679552022,TRAILER_CONTAINER20,PJM,2022-08-04,JABODETABEK-BANTEN,0
VE609530732022,TRAILER_CONTAINER20,FTJ,2022-09-08,JABODETABEK-BANTEN,5
VE611892202022,TRAILER_CONTAINER20,SKB,2022-10-07,JABODETABEK-BANTEN,0
VE607856672022,TRAILER_CONTAINER20,KTN,2022-08-19,JABODETABEK-JAWA BARAT,0
VE607856692022,TRAILER_CONTAINER20,KTN,2022-08-19,JABODETABEK-JAWA BARAT,0
VE607856722022,TRAILER_CONTAINER20,KTN,2022-08-19,JABODETABEK-JAWA BARAT,0
VE608462392022,TRAILER_CONTAINER20,FTJ,2022-08-26,JABODETABEK-JAWA BARAT,0
VE605954202022,TRAILER_CONTAINER20,SKB,2022-07-27,JABODETABEK-JAWA BARAT,0
VE607856712022,TRAILER_CONTAINER20,KTN,2022-08-19,JABODETABEK-JAWA BARAT,0
VE609131482022,TRAILER_CONTAINER20,KTN,2022-09-05,JABODETABEK-JAWA BARAT,0
VE609131492022,TRAILER_CONTAINER20,KTN,2022-09-05,JABODETABEK-JAWA BARAT,0
VE608467092022,TRAILER_CONTAINER20,FTJ,2022-08-26,JABODETABEK-JAWA BARAT,0
VE608467812022,TRAILER_CONTAINER20,FTJ,2022-08-26,JABODETABEK-JAWA BARAT,0
VE608467382022,TRAILER_CONTAINER20,FTJ,2022-08-26,JABODETABEK-JAWA BARAT,0
VE608467872022,TRAILER_CONTAINER20,FTJ,2022-08-26,JABODETABEK-JAWA BARAT,0
VE608561422022,TRAILER_CONTAINER20,KTN,2022-08-29,JABODETABEK-JAWA BARAT,0
VE607443122022,TRAILER_CONTAINER20,KTN,2022-08-15,JABODETABEK-JAWA BARAT,0
VE607443082022,TRAILER_CONTAINER20,KTN,2022-08-15,JABODETABEK-JAWA BARAT,0
VE607750692022,TRAILER_CONTAINER20,FTJ,2022-08-18,JABODETABEK-JAWA BARAT,0
VE607767972022,TRAILER_CONTAINER20,AHJ,2022-08-18,JABODETABEK-JAWA BARAT,0
VE607126292022,TRAILER_CONTAINER20,SKB,2022-08-10,JABODETABEK-JAWA BARAT,0
VE608344232022,TRAILER_CONTAINER20,PJM,2022-08-25,JABODETABEK-JAWA BARAT,0
VE607756552022,TRAILER_CONTAINER20,JI,2022-08-18,JABODETABEK-JABODETABEK,0
VE610948642022,TRONTON_WB,CTL,2022-09-26,BANTEN-JAWA BARAT,1
VE610500382022,TRONTON_WB,CTL,2022-09-20,BANTEN-JAWA BARAT,2
VE610498962022,TRONTON_WB,CTL,2022-09-20,BANTEN-JAWA BARAT,6
VE610498672022,TRONTON_WB,CTL,2022-09-20,BANTEN-JAWA BARAT,6
VE610498642022,TRONTON_WB,CTL,2022-09-20,BANTEN-JAWA BARAT,6
VE610498452022,TRONTON_WB,CTL,2022-09-20,BANTEN-JAWA BARAT,2
VE611092902022,TRONTON_WB,CTL,2022-09-27,BANTEN-JAWA BARAT,0
VE610500262022,TRONTON_WB,CTL,2022-09-20,BANTEN-JAWA BARAT,2
VE610498502022,TRONTON_WB,CTL,2022-09-20,BANTEN-JAWA BARAT,2
VE610498612022,TRONTON_WB,CTL,2022-09-20,BANTEN-JAWA BARAT,2
VE611095262022,TRONTON_WB,CTL,2022-09-27,BANTEN-JAWA BARAT,0
VE610498472022,TRONTON_WB,CTL,2022-09-20,BANTEN-JAWA BARAT,2
VE611361832022,TRONTON_WB,CTL,2022-09-30,BANTEN-JAWA BARAT,9
VE611178622022,TRONTON_WB,CTL,2022-09-28,BANTEN-JAWA BARAT,11
VE611241422022,TRONTON_WB,CTL,2022-09-29,BANTEN-JAWA BARAT,11
VE611357412022,TRONTON_WB,CTL,2022-09-30,BANTEN-JAWA BARAT,10
VE609264572022,TRONTON_WB,MMM,2022-09-06,JAWA BARAT-JAWA BARAT,0
VE609266852022,TRONTON_WB,MMM,2022-09-06,JAWA BARAT-JAWA BARAT,0
VE609266782022,TRONTON_WB,MMM,2022-09-06,JAWA BARAT-JAWA BARAT,0
VE609264492022,TRONTON_WB,MMM,2022-09-06,JAWA BARAT-JAWA BARAT,0
VE609268392022,TRONTON_WB,MMM,2022-09-06,JAWA BARAT-JAWA BARAT,0
VE609267842022,TRONTON_WB,MMM,2022-09-06,JAWA BARAT-JAWA BARAT,0
VE609268322022,TRONTON_WB,MMM,2022-09-06,JAWA BARAT-JAWA BARAT,0
VE609513392022,TRONTON_WB,MMM,2022-09-08,JAWA BARAT-JAWA BARAT,0
VE610942352022,TRONTON_WB,MMM,2022-09-26,JAWA BARAT-JAWA BARAT,0
VE612407692022,TRONTON_WB,MMM,2022-10-14,JAWA BARAT-JAWA BARAT,0
VE611356082022,TRONTON_WB,MMM,2022-09-30,JAWA BARAT-JAWA BARAT,0
VE611257612022,TRONTON_WB,MMM,2022-09-29,JAWA BARAT-JAWA BARAT,0
VE607737402022,TRONTON_WB,MMM,2022-08-18,JAWA BARAT-JAWA BARAT,0
VE611257752022,TRONTON_WB,MMM,2022-09-29,JAWA BARAT-JAWA BARAT,0
VE610608462022,TRONTON_WB,MMM,2022-09-21,JAWA BARAT-JAWA BARAT,0
VE610608432022,TRONTON_WB,MMM,2022-09-21,JAWA BARAT-JAWA BARAT,0
VE610230922022,TRONTON_WB,MMM,2022-09-16,JAWA BARAT-JAWA BARAT,5
VE610136292022,TRONTON_WB,MMM,2022-09-15,JAWA BARAT-JAWA BARAT,5
VE610136322022,TRONTON_WB,MMM,2022-09-15,JAWA BARAT-JAWA BARAT,5
VE611257702022,TRONTON_WB,MMM,2022-09-29,JAWA BARAT-JAWA BARAT,0
VE609264452022,TRONTON_WB,MMM,2022-09-06,JAWA BARAT-JAWA BARAT,0
VE610608332022,TRONTON_WB,MMM,2022-09-21,JAWA BARAT-JAWA BARAT,0
VE611675392022,TRONTON_WB,MMM,2022-10-05,JAWA BARAT-JAWA BARAT,0
VE607413212022,TRONTON_WB,MMM,2022-08-15,JAWA BARAT-JAWA BARAT,0
VE607413242022,TRONTON_WB,MMM,2022-08-15,JAWA BARAT-JAWA BARAT,0
VE607413252022,TRONTON_WB,MMM,2022-08-15,JAWA BARAT-JAWA BARAT,0
VE607413272022,TRONTON_WB,MMM,2022-08-15,JAWA BARAT-JAWA BARAT,0
VE607417232022,TRONTON_WB,MMM,2022-08-15,JAWA BARAT-JAWA BARAT,0
VE607417462022,TRONTON_WB,MMM,2022-08-15,JAWA BARAT-JAWA BARAT,0
VE607416822022,TRONTON_WB,MMM,2022-08-15,JAWA BARAT-JAWA BARAT,0
VE607413262022,TRONTON_WB,MMM,2022-08-15,JAWA BARAT-JAWA BARAT,0
VE607417472022,TRONTON_WB,MMM,2022-08-15,JAWA BARAT-JAWA BARAT,0
VE607417842022,TRONTON_WB,MMM,2022-08-15,JAWA BARAT-JAWA BARAT,0
VE607417652022,TRONTON_WB,MMM,2022-08-15,JAWA BARAT-JAWA BARAT,0
VE607417772022,TRONTON_WB,MMM,2022-08-15,JAWA BARAT-JAWA BARAT,0
VE607417532022,TRONTON_WB,MMM,2022-08-15,JAWA BARAT-JAWA BARAT,0
VE607417852022,TRONTON_WB,MMM,2022-08-15,JAWA BARAT-JAWA BARAT,0
VE607417482022,TRONTON_WB,MMM,2022-08-15,JAWA BARAT-JAWA BARAT,0
VE607417862022,TRONTON_WB,MMM,2022-08-15,JAWA BARAT-JAWA BARAT,0
VE607417872022,TRONTON_WB,MMM,2022-08-15,JAWA BARAT-JAWA BARAT,0
VE609267392022,TRONTON_WB,MMM,2022-09-06,JAWA BARAT-JAWA BARAT,0
VE609267452022,TRONTON_WB,MMM,2022-09-06,JAWA BARAT-JAWA BARAT,0
VE612798482022,TRONTON_WB,MMM,2022-10-20,JAWA BARAT-JAWA BARAT,0
VE612284582022,TRONTON_WB,MMM,2022-10-13,JAWA BARAT-JAWA BARAT,0
VE612284932022,TRONTON_WB,MMM,2022-10-13,JAWA BARAT-JAWA BARAT,0
VE612930152022,TRONTON_WB,MMM,2022-10-21,JAWA BARAT-JAWA BARAT,0
VE606981832022,CDD_BOX,PTT,2022-08-09,JAWA TENGAH-JAWA TENGAH,0
VE606981842022,CDD_BOX,PTT,2022-08-09,JAWA TENGAH-JAWA TENGAH,1
VE603597112022,TRAILER_CONTAINER20,SKB,2022-06-29,JABODETABEK-JAWA BARAT,14
VE595902862022,TRAILER_CONTAINER40,SLL,2022-03-31,BANTEN-JABODETABEK,17
VE595902602022,TRAILER_CONTAINER40,SLL,2022-03-31,BANTEN-JABODETABEK,17
VE595902822022,TRAILER_CONTAINER40,SLL,2022-03-31,BANTEN-JABODETABEK,17
VE612941432022,TRAILER_CONTAINER20,JI,2022-10-21,JAWA BARAT-JABODETABEK,0
VE612035362022,TRONTON_WB,CTL,2022-10-10,JAWA BARAT-JAWA BARAT,1
VE612035582022,TRONTON_WB,CTL,2022-10-10,JAWA BARAT-JAWA BARAT,1
VE611564082022,TRONTON_WB,PTT,2022-10-04,JAWA BARAT-JAWA TIMUR,6
VE599471762022,TRAILER_CONTAINER20,RJT,2022-05-12,JAWA TENGAH-JAWA TENGAH,5
VE599471722022,TRAILER_CONTAINER20,RJT,2022-05-12,JAWA TENGAH-JAWA TENGAH,1
VE599471742022,TRAILER_CONTAINER20,RJT,2022-05-12,JAWA TENGAH-JAWA TENGAH,1
VE599471782022,TRAILER_CONTAINER20,RJT,2022-05-12,JAWA TENGAH-JAWA TENGAH,1
VE599471752022,TRAILER_CONTAINER20,RJT,2022-05-12,JAWA TENGAH-JAWA TENGAH,1
VE599357742022,TRAILER_CONTAINER20,RJT,2022-05-11,JAWA TENGAH-JAWA TENGAH,2
VE599471702022,TRAILER_CONTAINER20,RJT,2022-05-12,JAWA TENGAH-JAWA TENGAH,1
VE599357732022,TRAILER_CONTAINER20,RJT,2022-05-11,JAWA TENGAH-JAWA TENGAH,2
VE599357722022,TRAILER_CONTAINER20,RJT,2022-05-11,JAWA TENGAH-JAWA TENGAH,2
VE599472052022,TRAILER_CONTAINER20,RJT,2022-05-12,JAWA TENGAH-JAWA TENGAH,1
VE599472062022,TRAILER_CONTAINER20,RJT,2022-05-12,JAWA TENGAH-JAWA TENGAH,1
VE599357772022,TRAILER_CONTAINER20,RJT,2022-05-11,JAWA TENGAH-JAWA TENGAH,2
VE599357712022,TRAILER_CONTAINER20,RJT,2022-05-11,JAWA TENGAH-JAWA TENGAH,2
VE599357692022,TRAILER_CONTAINER20,RJT,2022-05-11,JAWA TENGAH-JAWA TENGAH,2
VE599357702022,TRAILER_CONTAINER20,RJT,2022-05-11,JAWA TENGAH-JAWA TENGAH,2
VE599357762022,TRAILER_CONTAINER20,RJT,2022-05-11,JAWA TENGAH-JAWA TENGAH,2
VE599602632022,TRAILER_CONTAINER20,RJT,2022-05-13,JAWA TENGAH-JAWA TENGAH,4
VE599602602022,TRAILER_CONTAINER20,RJT,2022-05-13,JAWA TENGAH-JAWA TENGAH,4
VE599602592022,TRAILER_CONTAINER20,RJT,2022-05-13,JAWA TENGAH-JAWA TENGAH,4
VE599471932022,TRAILER_CONTAINER20,RJT,2022-05-12,JAWA TENGAH-JAWA TENGAH,5
VE599491452022,TRAILER_CONTAINER40,PAD,2022-05-12,JAWA TENGAH-JAWA TENGAH,4
VE599491492022,TRAILER_CONTAINER40,PAD,2022-05-12,JAWA TENGAH-JAWA TENGAH,4
VE599471842022,TRAILER_CONTAINER20,PCP,2022-05-12,JAWA TENGAH-YOGYAKARTA,1
VE599201242022,TRAILER_CONTAINER40,RJT,2022-05-10,JAWA TENGAH-JAWA TENGAH,0
VE599201252022,TRAILER_CONTAINER40,RJT,2022-05-10,JAWA TENGAH-JAWA TENGAH,0
VE599471822022,TRAILER_CONTAINER40,PAD,2022-05-12,JAWA TENGAH-JAWA TENGAH,4
VE599471812022,TRAILER_CONTAINER40,PAD,2022-05-12,JAWA TENGAH-JAWA TENGAH,4
VE599471802022,TRAILER_CONTAINER40,PAD,2022-05-12,JAWA TENGAH-JAWA TENGAH,4
VE599471792022,TRAILER_CONTAINER40,PAD,2022-05-12,JAWA TENGAH-JAWA TENGAH,4
VE599490342022,TRAILER_CONTAINER40,RJT,2022-05-12,JAWA TENGAH-JAWA TENGAH,1
VE603070782022,TRONTON_WB,DTT,2022-06-23,JAWA TIMUR-JAWA TIMUR,0
VE612803562022,TRAILER_CONTAINER20,MSM,2022-10-20,JAWA TENGAH-JAWA TENGAH,1
VE610816602022,TRAILER_CONTAINER20,MSM,2022-09-23,JAWA TENGAH-JAWA TENGAH,0
VE610816592022,TRAILER_CONTAINER20,MSM,2022-09-23,JAWA TENGAH-JAWA TENGAH,0
VE610816582022,TRAILER_CONTAINER20,MSM,2022-09-23,JAWA TENGAH-JAWA TENGAH,0
VE612803552022,TRAILER_CONTAINER20,MSM,2022-10-20,JAWA TENGAH-JAWA TENGAH,1
VE612803542022,TRAILER_CONTAINER20,MSM,2022-10-20,JAWA TENGAH-JAWA TENGAH,1
VE610721382022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE610721312022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE610721362022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE610721412022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE610721482022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE610721432022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE610721572022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE611995502022,TRAILER_CONTAINER20,MSM,2022-10-10,JAWA TENGAH-JAWA TENGAH,0
VE611995592022,TRAILER_CONTAINER20,MSM,2022-10-10,JAWA TENGAH-JAWA TENGAH,0
VE611995542022,TRAILER_CONTAINER20,MSM,2022-10-10,JAWA TENGAH-JAWA TENGAH,0
VE611046532022,TRAILER_CONTAINER20,MSM,2022-09-27,JAWA TENGAH-JAWA TENGAH,0
VE611475042022,TRAILER_CONTAINER20,MSM,2022-10-03,JAWA TENGAH-JAWA TENGAH,1
VE611475032022,TRAILER_CONTAINER20,MSM,2022-10-03,JAWA TENGAH-JAWA TENGAH,1
VE611046522022,TRAILER_CONTAINER20,MSM,2022-09-27,JAWA TENGAH-JAWA TENGAH,0
VE610696832022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE610696842022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE610696862022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE610696852022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE611475052022,TRAILER_CONTAINER20,MSM,2022-10-03,JAWA TENGAH-JAWA TENGAH,1
VE610816542022,TRAILER_CONTAINER20,MSM,2022-09-23,JAWA TENGAH-JAWA TENGAH,0
VE610816562022,TRAILER_CONTAINER20,MSM,2022-09-23,JAWA TENGAH-JAWA TENGAH,0
VE610816532022,TRAILER_CONTAINER20,MSM,2022-09-23,JAWA TENGAH-JAWA TENGAH,0
VE610816522022,TRAILER_CONTAINER20,MSM,2022-09-23,JAWA TENGAH-JAWA TENGAH,0
VE612914112022,TRAILER_CONTAINER20,PCP,2022-10-21,JAWA TENGAH-JAWA TENGAH,0
VE612914122022,TRAILER_CONTAINER20,PCP,2022-10-21,JAWA TENGAH-JAWA TENGAH,0
VE610696802022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE610696792022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE612079242022,TRAILER_CONTAINER20,PCP,2022-10-11,JAWA TENGAH-JAWA TENGAH,2
VE610696762022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE610696782022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE610696752022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE612079272022,TRAILER_CONTAINER20,PCP,2022-10-11,JAWA TENGAH-JAWA TENGAH,0
VE612079532022,TRAILER_CONTAINER20,PCP,2022-10-11,JAWA TENGAH-JAWA TENGAH,0
VE612079232022,TRAILER_CONTAINER20,PCP,2022-10-11,JAWA TENGAH-JAWA TENGAH,0
VE610696732022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE610696722022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE610696692022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE610696742022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE610696772022,TRAILER_CONTAINER20,MSM,2022-09-22,JAWA TENGAH-JAWA TENGAH,0
VE612079262022,TRAILER_CONTAINER20,PCP,2022-10-11,JAWA TENGAH-JAWA TENGAH,0
VE612079252022,TRAILER_CONTAINER20,PCP,2022-10-11,JAWA TENGAH-JAWA TENGAH,0
VE611995912022,TRAILER_CONTAINER20,MSM,2022-10-10,JAWA TENGAH-JAWA TENGAH,0
VE611995932022,TRAILER_CONTAINER20,MSM,2022-10-10,JAWA TENGAH-JAWA TENGAH,0
VE612079502022,TRAILER_CONTAINER20,MSM,2022-10-11,JAWA TENGAH-JAWA TENGAH,0
VE611996112022,TRAILER_CONTAINER20,MSM,2022-10-10,JAWA TENGAH-JAWA TENGAH,0
VE611996092022,TRAILER_CONTAINER20,MSM,2022-10-10,JAWA TENGAH-JAWA TENGAH,0
VE611996052022,TRAILER_CONTAINER20,MSM,2022-10-10,JAWA TENGAH-JAWA TENGAH,0
VE611995682022,TRAILER_CONTAINER20,MSM,2022-10-10,JAWA TENGAH-JAWA TENGAH,0
VE611592312022,TRAILER_CONTAINER20,MSM,2022-10-04,JAWA TENGAH-JAWA TENGAH,1
VE601827802022,TRAILER_CONTAINER20,TPS,2022-06-09,JAWA TIMUR-JAWA TIMUR,0
VE601827912022,TRAILER_CONTAINER20,TPS,2022-06-09,JAWA TIMUR-JAWA TIMUR,0
VE601824592022,TRAILER_CONTAINER20,PNI,2022-06-09,JAWA TIMUR-JAWA TIMUR,0
VE601827792022,TRAILER_CONTAINER20,TPS,2022-06-09,JAWA TIMUR-JAWA TIMUR,0
VE601824582022,TRAILER_CONTAINER20,PNI,2022-06-09,JAWA TIMUR-JAWA TIMUR,0
VE598089772022,TRAILER_CONTAINER20,PNI,2022-04-27,JAWA TIMUR-JAWA TIMUR,0
VE598089782022,TRAILER_CONTAINER20,PNI,2022-04-27,JAWA TIMUR-JAWA TIMUR,0
VE598089752022,TRAILER_CONTAINER20,PNI,2022-04-27,JAWA TIMUR-JAWA TIMUR,0
VE598089762022,TRAILER_CONTAINER20,PNI,2022-04-27,JAWA TIMUR-JAWA TIMUR,0
